@relation '2'

@attribute pred_Activity {lying,walking,sitting,standing,kneeling,allfours,transition,standing_leaning,cycling,running}
@attribute peakCount numeric
@attribute Z_breathRate numeric
@attribute Z_heartRate numeric
@attribute Z_skinTemp numeric
@attribute SW_GSR numeric
@attribute SW_NearBodyTemp numeric
@attribute SW_skinTemp numeric
@attribute cosmed numeric

@data
standing,30,13.427508,50.829719,11,10.117061,10.265947,10.368153,2.812982
standing,22,14.418471,53.612827,11,10.117061,10.265947,10.368153,3.131004
standing,21,16.732823,56.011944,11,10.117061,10.265947,10.368153,2.239961
standing,27,15.234968,56.298863,11,10.117061,10.265947,10.368153,1.94739
standing,26,13.232493,55.730397,11,10.120726,10.140628,10.433045,2.177824
standing,25,16.1967,54.354491,11,10.120726,10.140628,10.433045,2.990418
standing,12,18.803092,54.611729,11,10.120726,10.140628,10.433045,2.953285
standing,11,18.63608,54.87623,11,10.120726,10.140628,10.433045,2.727179
standing,27,18.567655,54.748025,11,10.120726,10.140628,10.433045,2.917142
standing,13,17.640616,53.005776,11,10.120726,10.140628,10.433045,3.243638
standing,16,16.911395,51.711944,11,10.124392,10.119756,10.541315,2.576852
standing,22,17.919637,52.541389,11,10.124392,10.119756,10.541315,3.218206
standing,14,15.569092,50.524632,11,10.124392,10.119756,10.541315,2.399731
standing,4,15.304252,50.480776,11,10.124392,10.119756,10.541315,3.354703
standing,20,16.573483,51.738221,11,10.124392,10.119756,10.541315,2.799655
standing,16,17.45703,53.123915,11,10.124392,10.119756,10.541315,2.810485
sitting,71,16.126979,53.260321,11,10.12879,10.20327,10.67144,2.021599
sitting,105,14.922877,64.117915,11,10.12879,10.20327,10.67144,2.685249
sitting,105,14.219777,55.170751,11,10.12879,10.20327,10.67144,3.249556
standing,10,15.423518,48.428982,11,10.12879,10.20327,10.67144,2.884249
sitting,80,16.120395,38.595961,11,10.12879,10.20327,10.67144,2.162455
sitting,108,14.530797,49.775544,11,10.12879,10.20327,10.67144,3.230565
lying,98,16.097679,52.071066,11,10.130989,10.28685,10.758314,3.591216
walking,101,16.99561,50.607094,11,10.130989,10.28685,10.758314,3.026894
sitting,103,15.387026,43.363926,11,10.130989,10.28685,10.758314,2.701126
sitting,105,14.495693,50.416771,11,10.130989,10.28685,10.758314,2.208769
walking,108,15.114348,51.534884,11,10.130989,10.28685,10.758314,3.522728
sitting,102,14.596118,53.964747,11,10.130989,10.28685,10.758314,2.501002
sitting,109,14.710572,48.664041,11,10.132455,10.39142,10.823534,2.514542
kneeling,104,15.304252,43.844445,11,10.132455,10.39142,10.823534,2.00323
kneeling,111,13.390886,38.096527,11,10.132455,10.39142,10.823534,1.371503
kneeling,109,11.659324,34.668501,11,10.132455,10.39142,10.823534,1.562261
kneeling,61,11.947793,36.773359,11,10.132455,10.39142,10.823534,3.547658
standing,53,13.060291,49.291689,11,10.132455,10.39142,10.823534,3.849243
sitting,71,13.149858,52.484306,11,10.135387,10.433279,10.910582,3.714462
walking,116,22.472118,29.854647,11,10.139786,10.475155,11.063158,1.624988
walking,108,20.575516,33.600368,11,10.139786,10.475155,11.063158,1.949438
walking,107,19.555404,29.689594,11,10.139786,10.475155,11.063158,1.481243
walking,116,20.153351,27.87623,11,10.139786,10.475155,11.063158,1.23077
walking,108,19.939599,28.634619,11,10.139786,10.475155,11.063158,1.40609
walking,111,18.64757,30.249502,11,10.141252,10.496099,11.084982,1.671367
walking,104,17.784978,36.606389,11,10.141252,10.496099,11.084982,1.588087
walking,108,15.515014,35.486096,11,10.141252,10.496099,11.084982,1.586277
walking,119,18.132306,30.729171,11,10.141252,10.496099,11.084982,1.584301
walking,110,19.304252,32.104465,11,10.141252,10.496099,11.084982,1.677656
walking,112,19.304252,31.83715,11,10.141252,10.496099,11.084982,1.461671
walking,112,19.204704,30.009714,11,10.141252,10.496099,11.084982,1.197989
walking,108,19.788123,29.747198,11,10.141252,10.496099,11.084982,1.37549
walking,114,19.111677,31.057205,11,10.141252,10.496099,11.084982,1.336102
walking,116,19.511459,34.482086,11,10.141252,10.496099,11.084982,1.090463
walking,106,19.508797,36.567139,11,10.141252,10.496099,11.084982,1.832588
walking,114,20.007872,31.46899,11,10.141252,10.496099,11.084982,1.106634
walking,110,20.498822,28.17261,11,10.141985,10.538,11.084982,1.27449
walking,98,19.089299,29.3038,11,10.141985,10.538,11.084982,1.429684
walking,111,16.336659,34.144749,11,10.141985,10.538,11.084982,1.397936
walking,106,14.894416,31.894966,11,10.141985,10.538,11.084982,1.767577
walking,109,17.181245,28.643884,11,10.141985,10.538,11.084982,1.415463
walking,109,20.027996,29.131938,11,10.141985,10.538,11.084982,1.789096
walking,108,19.692204,29.818399,11,10.143451,10.517048,11.084982,1.550965
walking,95,18.02461,33.780033,11,10.143451,10.517048,11.084982,1.505793
walking,116,15.065513,33.268122,11,10.143451,10.517048,11.084982,1.013768
walking,116,16.295202,28.869443,11,10.143451,10.517048,11.084982,1.472664
walking,114,18.494097,29.794552,11,10.143451,10.517048,11.084982,1.673976
walking,101,18.806525,29.371685,11,10.143451,10.517048,11.084982,1.350144
walking,111,18.554252,30.072659,11,10.144185,10.433279,11.084982,1.154902
walking,106,18.304252,30.983782,11,10.144185,10.433279,11.084982,1.492797
walking,107,16.799788,35.59498,11,10.144185,10.433279,11.084982,2.567426
walking,98,16.148289,43.759258,11,10.144185,10.433279,11.084982,1.384287
walking,108,16.571375,41.620522,11,10.144185,10.433279,11.084982,0.975519
walking,108,15.038033,38.838199,11,10.144185,10.433279,11.084982,1.757664
walking,115,15.269769,34.722207,11,10.139786,10.454214,11.041344,1.909567
sitting,100,18.317982,44.812157,11,10.139786,10.454214,11.041344,1.527296
sitting,95,18.304252,47.984028,11,10.139786,10.454214,11.041344,2.284081
standing,25,19.129311,48.084268,11,10.139786,10.454214,11.041344,3.548324
kneeling,5,21.174535,40.935192,11,10.139786,10.454214,11.041344,4.440849
kneeling,11,20.633691,41.577165,11,10.139786,10.454214,11.041344,3.267126
kneeling,16,18.635238,46.43961,11,10.13832,10.726778,10.888811,4.528003
standing,0,17.304252,49.73675,11,10.13832,10.726778,10.888811,4.461277
kneeling,2,18.573573,51.548361,11,10.13832,10.726778,10.888811,2.809251
kneeling,12,19.807884,52.583252,11,10.13832,10.726778,10.888811,4.398726
standing,1,21.402383,52.77109,11,10.13832,10.726778,10.888811,4.236069
kneeling,0,19.512386,52.074795,11,10.13832,10.726778,10.888811,3.517351
kneeling,50,15.978671,50.983207,11,10.139053,10.768778,10.954144,4.564125
sitting,121,15.015014,57.268607,11,10.139053,10.768778,10.954144,4.276536
sitting,115,14.182301,52.685543,11,10.139053,10.768778,10.954144,4.177994
sitting,112,13.901979,47.97623,11,10.139053,10.768778,10.954144,4.22439
kneeling,20,14.733497,52.425758,11,10.139053,10.768778,10.954144,4.102298
